data-time,wind,dir,slp,t2,rh2,td2,nwp_wind,nwp_dir,nwp_u,nwp_v,nwp_t,nwp_rh,nwp_psfc,nwp_slp,residual
2018-10-06-16:00:00,1.81,263.0,1018.2,286.45,29.0,268.83,2.35231,293.42053,2.15839,-0.93524,282.41623,43.84038,1014.78284,1021.87958,-0.5423100000000001
2018-10-06-17:00:00,2.89,280.0,1018.4,286.25,28.0,268.19,2.41594,293.54529,2.21468,-0.96535,282.03943,42.27094,1014.80261,1021.90668,0.47406000000000015
2018-10-06-18:00:00,3.14,269.0,1018.4,287.85,20.0,265.15,2.47956,293.67004,2.27097,-0.99547,281.66266,40.7015,1014.82233,1021.93378,0.6604399999999999
2018-10-06-19:00:00,2.33,260.0,1018.2,286.15,23.0,265.51,2.428,297.65359,2.14394,-1.115,281.0842,41.33226,1014.90509,1022.00024,-0.09799999999999986
2018-10-06-20:00:00,1.52,261.0,1018.2,286.05,23.0,265.43,2.37644,301.63712,2.01691,-1.23452,280.50577,41.96302,1014.98785,1022.06665,-0.8564400000000001
2018-10-06-21:00:00,3.38,310.0,1018.3,285.95,22.0,264.76,2.32488,305.62067,1.88988,-1.35405,279.92731,42.59378,1015.07062,1022.13312,1.05512
2018-10-06-22:00:00,1.6,243.0,1018.2,285.55,24.0,265.55,2.75485,311.18918,1.99633,-1.8564,281.27573,39.85594,1015.23425,1022.28918,-1.1548499999999997
2018-10-06-23:00:00,1.7,334.0,1018.7,286.55,23.0,265.86,3.18482,316.75766,2.10278,-2.35876,282.62411,37.1181,1015.39795,1022.44519,-1.4848200000000003
2018-10-07-00:00:01,2.5,275.0,1019.0,287.85,22.0,266.39,3.61479,322.32617,2.20924,-2.86111,283.97253,34.38026,1015.56158,1022.60126,-1.1147900000000002
2018-10-07-01:00:00,3.72,314.0,1019.1,291.15,19.0,267.27,3.02036,296.59738,2.02675,-1.65075,286.18863,30.86752,1015.14612,1022.21063,0.69964
2018-10-07-02:00:00,2.79,250.0,1018.6,291.25,17.0,265.89,2.42593,270.86859,1.84427,-0.44039,288.40475,27.35478,1014.73065,1021.82001,0.3640699999999999
2018-10-07-03:00:00,4.21,282.0,1017.6,292.95,14.0,264.77,1.8315,245.13982,1.66179,0.76997,290.62085,23.84204,1014.31519,1021.42938,2.3785
2018-10-07-04:00:00,8.28,300.0,1016.5,294.05,11.0,262.56,2.51182,253.61296,2.39861,0.50072,291.49973,21.12798,1013.28644,1020.33331,5.768179999999999
2018-10-07-05:00:00,8.9,303.0,1015.1,294.75,10.0,261.9,3.19213,262.08609,3.13544,0.23146,292.37857,18.41393,1012.25763,1019.2373,5.70787
2018-10-07-06:00:00,7.65,309.0,1014.2,295.15,11.0,263.43,3.87244,270.55923,3.87226,-0.0378,293.25745,15.69987,1011.22888,1018.14124,3.7775600000000003
2018-10-07-07:00:00,6.26,308.0,1013.8,295.15,11.0,263.43,3.82957,280.83649,3.64679,-0.67522,292.61716,17.22173,1010.87134,1017.81018,2.43043
2018-10-07-08:00:00,5.92,305.0,1013.5,295.35,11.0,263.59,3.78671,291.11374,3.42133,-1.31265,291.9769,18.74358,1010.51373,1017.47919,2.13329
2018-10-07-09:00:00,4.44,311.0,1013.2,294.75,11.0,263.11,3.74384,301.39099,3.19586,-1.95007,291.33661,20.26544,1010.15619,1017.14813,0.6961600000000003
2018-10-07-10:00:00,2.25,230.0,1013.5,292.05,16.0,265.76,3.41104,288.93729,3.04076,-1.20486,289.03058,26.07678,1010.46393,1017.45148,-1.1610399999999998
2018-10-07-11:00:00,3.32,194.0,1013.7,289.95,22.0,268.19,3.07825,276.48361,2.88566,-0.45966,286.72458,31.88812,1010.77161,1017.75476,0.2417499999999997
2018-10-07-12:00:00,3.98,211.0,1014.3,290.65,20.0,267.52,2.54542,229.07028,1.9231,1.66759,285.67859,29.28379,1010.40784,1017.34686,1.43458
2018-10-07-13:00:00,2.6,228.0,1014.7,289.95,22.0,268.19,2.296,266.75201,1.46604,0.54162,284.69836,35.03475,1010.86877,1017.83917,0.30400000000000027
2018-10-07-14:00:00,2.69,308.0,1015.0,290.25,22.0,268.45,2.04659,304.43378,1.00897,-0.58436,283.71811,40.78571,1011.32971,1018.33142,0.6434099999999998
2018-10-07-15:00:00,0.47,311.0,1015.2,288.55,27.0,269.72,1.79717,342.11551,0.55191,-1.71033,282.73788,46.53667,1011.79065,1018.82373,-1.32717
2018-10-07-16:00:00,2.51,302.0,1015.4,286.45,34.0,270.97,1.7683,337.93121,0.65679,-1.63182,282.15448,48.62529,1011.95618,1018.96729,0.7416999999999998
2018-10-07-17:00:00,1.56,314.0,1015.7,284.75,43.0,272.64,1.73942,333.74695,0.76168,-1.55331,281.57108,50.7139,1012.12177,1019.11084,-0.1794199999999999
2018-10-07-18:00:00,3.91,4.0,1015.3,284.45,45.0,272.99,1.71055,329.56265,0.86656,-1.47481,280.98767,52.80251,1012.28729,1019.25439,2.19945
2018-10-07-19:00:00,2.28,18.0,1015.4,283.35,51.0,273.7,2.04488,337.75485,0.67007,-1.88299,280.51736,51.89928,1012.38342,1019.37628,0.23511999999999977
2018-10-07-20:00:00,1.67,318.0,1015.5,282.85,55.0,274.28,2.37921,345.94708,0.47357,-2.29117,280.04703,50.99604,1012.47949,1019.49811,-0.7092100000000001
2018-10-07-21:00:00,3.88,351.0,1015.7,281.75,62.0,274.91,2.71354,354.13928,0.27708,-2.69936,279.57672,50.09281,1012.57562,1019.62,1.1664599999999998
2018-10-07-22:00:00,1.54,345.0,1016.0,281.75,55.0,273.24,2.63132,242.83029,-0.09938,-2.57123,281.04996,49.00033,1012.91968,1019.98523,-1.09132
2018-10-07-23:00:00,4.66,355.0,1016.2,283.65,49.0,273.43,2.5491,131.52132,-0.47585,-2.4431,282.52316,47.90786,1013.26373,1020.3504,2.1109
2018-10-08-00:00:01,2.84,354.0,1016.8,287.05,37.0,272.67,2.46689,20.21233,-0.85231,-2.31497,283.9964,46.81538,1013.60779,1020.71564,0.37311000000000005
2018-10-08-01:00:00,3.57,19.0,1017.1,287.75,34.0,272.14,2.18262,16.14469,-0.64317,-2.07609,286.24573,40.72623,1013.44922,1020.5025,1.3873799999999998
2018-10-08-02:00:00,3.93,324.0,1016.9,291.65,23.0,270.24,1.89834,12.07706,-0.43404,-1.83721,288.49506,34.63709,1013.29059,1020.28937,2.0316600000000005
2018-10-08-03:00:00,3.8,333.0,1016.3,293.25,17.0,267.56,1.61407,8.00943,-0.2249,-1.59833,290.74438,28.54795,1013.13202,1020.07623,2.18593
2018-10-08-04:00:00,4.54,296.0,1015.6,293.75,15.0,266.32,1.85562,112.78902,0.32628,-1.68277,291.70044,25.18036,1012.09509,1019.0531,2.68438
2018-10-08-05:00:00,6.42,323.0,1014.4,294.45,14.0,265.99,2.09717,217.56862,0.87746,-1.76721,292.65649,21.81278,1011.05817,1018.03003,4.32283
2018-10-08-06:00:00,5.99,335.0,1013.2,294.65,14.0,266.15,2.33872,322.34821,1.42863,-1.85165,293.61255,18.4452,1010.02124,1017.0069,3.6512800000000003
2018-10-08-07:00:00,3.95,340.0,1012.6,294.95,14.0,266.4,1.94446,268.93616,0.83407,-0.86775,292.80283,27.03967,1009.76801,1016.7644,2.00554
2018-10-08-08:00:00,3.11,341.0,1012.2,294.95,15.0,267.31,1.55021,215.52408,0.23951,0.11616,291.99307,35.63413,1009.51477,1016.52185,1.5597899999999998
2018-10-08-09:00:00,2.59,286.0,1012.1,294.25,16.0,267.58,1.15595,162.11203,-0.35506,1.10007,291.18335,44.2286,1009.26154,1016.27936,1.4340499999999998
2018-10-08-10:00:00,2.2,297.0,1012.4,292.65,19.0,268.53,2.07325,213.90416,0.64353,-0.22684,289.87674,41.32655,1010.05157,1017.03894,0.12675000000000036
2018-10-08-11:00:00,2.02,232.0,1013.2,289.85,31.0,272.74,2.99056,265.69629,1.64212,-1.55374,288.5701,38.42449,1010.84155,1017.79852,-0.9705599999999999
2018-10-08-12:00:00,3.09,317.0,1014.0,290.85,27.0,271.73,4.24139,319.92453,2.73059,-3.2455,288.65802,28.68422,1010.61572,1017.51062,-1.1513900000000001
2018-10-08-13:00:00,2.46,285.0,1014.6,290.15,28.0,271.61,3.6947,214.50473,1.76496,-3.029,287.63187,32.28685,1011.65302,1018.61127,-1.2347000000000001
2018-10-08-14:00:00,6.45,322.0,1015.9,290.05,27.0,271.03,3.14802,109.08493,0.79934,-2.81251,286.60574,35.88948,1012.69031,1019.71185,3.3019800000000004
2018-10-08-15:00:00,7.7,332.0,1017.2,287.75,40.0,274.38,2.60133,3.66512,-0.16629,-2.59601,285.57959,39.49211,1013.7276,1020.8125,5.09867
2018-10-08-16:00:00,7.78,351.0,1017.6,285.75,59.0,278.0,2.92982,2.83309,-0.13525,-2.92603,285.00912,43.37882,1013.45221,1020.55792,4.85018
2018-10-08-17:00:00,8.86,353.0,1016.7,283.55,75.0,279.34,3.25831,2.00107,-0.10422,-3.25604,284.43869,47.26553,1013.17682,1020.30334,5.60169
2018-10-08-18:00:00,5.9,348.0,1016.7,283.55,70.0,278.35,3.58681,1.16905,-0.07318,-3.58606,283.86823,51.15224,1012.90143,1020.04877,2.3131900000000005
2018-10-08-19:00:00,4.06,9.0,1016.4,283.45,68.0,277.84,3.62951,112.99577,0.44203,-3.52759,283.41678,49.46185,1013.11304,1020.26105,0.4304899999999998
2018-10-08-20:00:00,5.17,13.0,1016.0,283.45,60.0,276.06,3.67221,224.82249,0.95723,-3.46912,282.9653,47.77145,1013.32458,1020.47333,1.4977899999999997
2018-10-08-21:00:00,5.47,342.0,1016.4,283.45,50.0,273.52,3.71491,336.64923,1.47244,-3.41064,282.51385,46.08106,1013.53619,1020.68561,1.7550899999999996
2018-10-08-22:00:00,5.95,325.0,1016.8,283.65,42.0,271.31,4.0658,330.63571,2.0324,-3.46599,282.65646,42.50618,1014.1485,1021.31146,1.8841999999999999
2018-10-08-23:00:00,8.31,346.0,1017.4,284.15,31.0,267.69,4.41669,324.62222,2.59236,-3.52134,282.79904,38.93129,1014.76074,1021.93726,3.8933100000000005
2018-10-09-00:00:01,7.45,326.0,1018.4,286.65,26.0,267.56,4.76758,318.6087,3.15231,-3.57669,282.94165,35.35641,1015.37305,1022.56311,2.6824200000000005
2018-10-09-01:00:00,7.47,319.0,1019.3,285.15,28.0,267.22,5.35767,324.37723,2.99092,-4.37401,284.1821,31.49588,1015.23602,1022.4231,2.11233
2018-10-09-02:00:00,6.54,324.0,1019.5,285.75,27.0,267.27,5.94776,330.14575,2.82952,-5.17133,285.42258,27.63535,1015.099,1022.28314,0.5922400000000003
2018-10-09-03:00:00,9.17,324.0,1019.0,287.45,21.0,265.44,6.53786,335.91428,2.66812,-5.96864,286.66302,23.77481,1014.96198,1022.14313,2.6321399999999997
2018-10-09-04:00:00,9.74,326.0,1018.6,288.45,19.0,264.99,6.45827,335.96442,2.6306,-5.89822,287.19302,21.77651,1014.31848,1021.4729,3.2817300000000005
2018-10-09-05:00:00,9.66,327.0,1017.9,288.65,20.0,265.83,6.37867,336.01456,2.59309,-5.8278,287.72299,19.7782,1013.67505,1020.80273,3.2813300000000005
2018-10-09-06:00:00,8.84,314.0,1017.7,288.25,19.0,264.82,6.29908,336.0647,2.55557,-5.75739,288.25299,17.7799,1013.03156,1020.13251,2.54092
2018-10-09-07:00:00,7.24,322.0,1017.5,288.45,18.0,264.29,6.06039,335.60422,2.49952,-5.52053,287.73163,18.42968,1013.15894,1020.24731,1.1796100000000003
2018-10-09-08:00:00,8.59,348.0,1017.8,287.85,20.0,265.15,5.82171,335.14377,2.44347,-5.28367,287.21024,19.07946,1013.28638,1020.36206,2.7682899999999995
2018-10-09-09:00:00,7.65,333.0,1018.0,287.85,17.0,263.05,5.58302,334.68329,2.38742,-5.04681,286.68887,19.72924,1013.41376,1020.47687,2.06698
2018-10-09-10:00:00,6.13,329.0,1018.5,286.15,20.0,263.7,5.06589,339.74759,1.82784,-4.68749,285.65567,21.77841,1014.22443,1021.31708,1.0641100000000003
2018-10-09-11:00:00,6.67,340.0,1019.6,285.75,20.0,263.37,4.54876,344.81192,1.26825,-4.32818,284.6225,23.82757,1015.0351,1022.15729,2.1212400000000002
2018-10-09-12:00:00,6.62,358.0,1020.2,283.55,25.0,264.35,3.74162,347.84644,0.78773,-3.65776,282.70068,27.06964,1016.6524,1023.75812,2.87838
2018-10-09-13:00:00,8.4,357.0,1020.6,283.95,24.0,264.17,3.24976,342.04523,0.89776,-3.09555,281.90805,30.10997,1016.77307,1023.90375,5.15024
2018-10-09-14:00:00,5.06,349.0,1020.7,282.65,27.0,264.56,2.75789,336.24399,1.00779,-2.53334,281.11539,33.1503,1016.89374,1024.04932,2.3021099999999994
2018-10-09-15:00:00,3.74,355.0,1020.7,282.75,27.0,264.64,2.26602,330.44278,1.11781,-1.97113,280.32275,36.19063,1017.0144,1024.19495,1.47398
2018-10-09-16:00:00,2.24,287.0,1020.3,282.35,30.0,265.66,2.28318,316.90369,1.47192,-1.57609,279.53,40.05686,1016.88196,1024.04895,-0.043179999999999996
2018-10-09-17:00:00,1.73,265.0,1020.0,281.95,32.0,266.15,2.30034,303.36459,1.82603,-1.18104,278.73721,43.92309,1016.74945,1023.90289,-0.5703399999999998
2018-10-09-18:00:00,2.31,257.0,1019.8,281.05,37.0,267.25,2.3175,289.8255,2.18015,-0.786,277.94446,47.78933,1016.617,1023.7569,-0.00749999999999984
2018-10-09-19:00:00,3.39,270.0,1019.5,281.55,36.0,267.34,2.36052,298.89713,2.00919,-1.12082,277.80023,48.22496,1016.35864,1023.53229,1.02948
2018-10-09-20:00:00,2.05,318.0,1019.2,280.65,40.0,267.92,2.40353,307.96872,1.83824,-1.45564,277.65598,48.6606,1016.10022,1023.30774,-0.3535300000000001
2018-10-09-21:00:00,2.43,4.0,1019.2,279.55,48.0,269.34,2.44655,317.04034,1.66728,-1.79047,277.51175,49.09624,1015.84186,1023.08313,-0.01654999999999962
2018-10-09-22:00:00,2.03,264.0,1019.8,279.95,51.0,270.53,2.12192,212.61316,1.07934,-1.68348,278.40598,48.16632,1016.28192,1023.52338,-0.09192
2018-10-09-23:00:00,1.81,310.0,1020.2,281.25,43.0,269.43,1.79729,108.18596,0.4914,-1.57649,279.3002,47.23641,1016.72198,1023.96356,0.012709999999999999
2018-10-10-00:00:01,2.35,327.0,1020.5,282.85,38.0,269.23,1.47267,3.75876,-0.09654,-1.4695,280.19443,46.3065,1017.16205,1024.40381,0.8773300000000002
2018-10-10-01:00:00,2.42,327.0,1020.9,285.05,36.0,270.49,1.17658,114.92783,0.01092,-1.15933,282.19012,41.36136,1017.0423,1024.26648,1.24342
2018-10-10-02:00:00,2.65,2.0,1020.7,286.75,33.0,270.84,0.88049,226.09691,0.11838,-0.84917,284.18579,36.41623,1016.92255,1024.12915,1.76951
2018-10-10-03:00:00,2.65,345.0,1020.4,288.15,23.0,267.23,0.5844,337.26599,0.22585,-0.539,286.18149,31.47109,1016.8028,1023.99188,2.0656
2018-10-10-04:00:00,4.53,28.0,1020.0,287.95,24.0,267.62,1.16872,333.59979,0.58322,-1.00728,287.2373,28.30506,1016.20844,1023.3573,3.3612800000000003
2018-10-10-05:00:00,3.23,336.0,1019.3,290.05,21.0,267.66,1.75304,329.93359,0.9406,-1.47556,288.29315,25.13903,1015.61407,1022.72272,1.47696
2018-10-10-06:00:00,3.14,18.0,1019.2,289.35,20.0,266.42,2.33735,326.2674,1.29797,-1.94383,289.34897,21.97299,1015.01971,1022.08813,0.8026500000000003
2018-10-10-07:00:00,3.7,299.0,1019.2,289.05,20.0,266.17,1.90396,238.56775,0.55681,-1.45194,288.35617,30.49246,1015.3761,1022.43274,1.79604
2018-10-10-08:00:00,2.99,335.0,1019.6,290.05,19.0,266.34,1.47058,150.86809,-0.18436,-0.96005,287.36334,39.01192,1015.73254,1022.77728,1.5194200000000002
2018-10-10-09:00:00,3.94,333.0,1019.9,289.05,20.0,266.17,1.03719,63.16842,-0.92552,-0.46815,286.37054,47.53139,1016.08893,1023.12189,2.9028099999999997
2018-10-10-10:00:00,4.76,35.0,1020.5,288.85,22.0,267.25,1.50785,152.76749,-0.23331,-1.0327,284.8371,48.18122,1017.00488,1024.05298,3.25215
2018-10-10-11:00:00,4.98,11.0,1021.4,287.75,23.0,266.89,1.9785,242.36655,0.4589,-1.59724,283.30362,48.83106,1017.92078,1024.98401,3.0015000000000005
2018-10-10-12:00:00,4.5,10.0,1022.2,286.35,27.0,267.79,2.67577,14.6808,-0.67813,-2.58841,282.07266,51.25012,1018.73517,1025.90747,1.82423
2018-10-10-13:00:00,4.59,353.0,1023.1,284.15,32.0,268.11,2.93929,118.64229,0.18455,-2.68984,281.8652,47.16304,1019.49933,1026.66284,1.6507099999999997
2018-10-10-14:00:00,4.92,355.0,1023.8,284.65,29.0,267.25,3.20282,222.60378,1.04723,-2.79128,281.65775,43.07595,1020.26355,1027.41833,1.71718
2018-10-10-15:00:00,2.61,332.0,1024.4,283.75,33.0,268.16,3.46635,326.56528,1.90991,-2.89272,281.45029,38.98887,1021.02771,1028.17371,-0.85635
2018-10-10-16:00:00,1.98,292.0,1024.6,282.85,36.0,268.51,3.21473,326.08807,1.78996,-2.67006,280.68445,41.47187,1021.18121,1028.35535,-1.2347299999999999
2018-10-10-17:00:00,2.46,289.0,1024.7,282.35,38.0,268.78,2.96311,325.61087,1.67001,-2.4474,279.91864,43.95488,1021.33478,1028.53711,-0.50311
2018-10-10-18:00:00,3.27,306.0,1024.8,282.65,36.0,268.33,2.71149,325.13367,1.55006,-2.22475,279.1528,46.43789,1021.48828,1028.71875,0.5585100000000001
2018-10-10-19:00:00,2.77,308.0,1024.6,281.95,37.0,268.06,2.53565,326.69937,1.39923,-2.11254,278.63974,48.76319,1021.49591,1028.74353,0.23435000000000006
2018-10-10-20:00:00,2.09,5.0,1024.6,279.85,46.0,269.04,2.35981,328.26511,1.2484,-2.00034,278.12665,51.08849,1021.5036,1028.76831,-0.2698100000000001
2018-10-10-21:00:00,2.65,347.0,1024.8,279.15,49.0,269.24,2.18397,329.83081,1.09756,-1.88814,277.61359,53.4138,1021.51123,1028.79309,0.46602999999999994
2018-10-10-22:00:00,2.36,273.0,1025.2,279.45,52.0,270.32,2.16953,333.08243,0.9806,-1.9275,278.50186,51.50628,1021.72754,1029.0127,0.19046999999999992
2018-10-10-23:00:00,2.95,353.0,1025.5,280.75,47.0,270.17,2.15509,336.33408,0.86364,-1.96685,279.39011,49.59877,1021.94385,1029.2323,0.7949100000000002
2018-10-11-00:00:01,3.42,9.0,1025.9,282.95,41.0,270.35,2.14065,339.58569,0.74667,-2.00621,280.27838,47.69126,1022.16016,1029.4519,1.27935
2018-10-11-01:00:00,2.5,347.0,1026.3,285.95,32.0,269.71,2.0574,334.85614,0.85572,-1.85627,282.55551,41.77692,1021.9588,1029.22815,0.4426000000000001
2018-10-11-02:00:00,2.98,353.0,1026.1,287.35,27.0,268.67,1.97414,330.12656,0.96476,-1.70633,284.83261,35.86258,1021.75751,1029.00439,1.00586
2018-10-11-03:00:00,2.2,323.0,1025.3,289.25,24.0,268.75,1.89088,325.397,1.07381,-1.5564,287.10974,29.94824,1021.55615,1028.78064,0.3091200000000003
2018-10-11-04:00:00,1.81,343.0,1024.5,289.15,23.0,268.09,1.9342,299.88797,1.34419,-0.79477,287.92856,28.64357,1020.70526,1027.87964,-0.12419999999999987
2018-10-11-05:00:00,2.38,301.0,1023.4,290.15,23.0,268.95,1.97752,274.37894,1.61458,-0.03314,288.74741,27.33891,1019.85431,1026.97852,0.40247999999999995
2018-10-11-06:00:00,2.53,304.0,1022.3,291.75,21.0,269.11,2.02084,248.8699,1.88496,0.72849,289.56622,26.03424,1019.00342,1026.07751,0.5091599999999996
2018-10-11-07:00:00,2.99,284.0,1021.6,291.55,21.0,268.93,1.83073,226.38083,1.26848,0.96902,288.81412,30.66134,1018.57764,1025.66357,1.1592700000000002
2018-10-11-08:00:00,1.52,45.0,1021.1,291.05,20.0,267.86,1.64063,203.89175,0.65199,1.20955,288.06201,35.28845,1018.15179,1025.24951,-0.12063000000000001
2018-10-11-09:00:00,3.35,164.0,1020.9,290.35,23.0,269.13,1.45052,181.40268,0.03551,1.45009,287.30991,39.91555,1017.72601,1024.83557,1.89948
2018-10-11-10:00:00,2.98,172.0,1021.1,287.85,30.0,270.52,2.12611,188.98401,0.49783,2.0244,286.28546,38.87048,1018.07599,1025.19409,0.8538899999999998
2018-10-11-11:00:00,2.33,182.0,1021.8,286.35,35.0,271.28,2.8017,196.56535,0.96015,2.59872,285.26105,37.82542,1018.42596,1025.55273,-0.4716999999999998
2018-10-11-12:00:00,2.11,200.0,1022.2,285.65,37.0,271.4,2.4477,189.10126,0.38718,2.41689,283.10611,41.69714,1018.63971,1025.74316,-0.33770000000000033
2018-10-11-13:00:00,1.77,175.0,1022.5,285.95,34.0,270.53,2.00524,157.39336,-0.11443,1.63716,282.27936,44.69392,1018.8537,1025.995,-0.23524000000000012
2018-10-11-14:00:00,1.09,142.0,1022.9,286.35,34.0,270.88,1.56279,125.68547,-0.61603,0.85744,281.45264,47.6907,1019.06763,1026.24695,-0.4727899999999998
2018-10-11-15:00:00,1.64,92.0,1023.0,285.15,40.0,272.01,1.12033,93.97757,-1.11763,0.07771,280.62589,50.68748,1019.28162,1026.49878,0.5196699999999999
2018-10-11-16:00:00,2.1,96.0,1022.9,284.05,46.0,272.92,1.28457,67.05864,-0.86806,-0.47162,279.77066,55.23576,1019.51141,1026.7135,0.8154300000000001
2018-10-11-17:00:00,2.2,49.0,1023.2,282.05,59.0,274.5,1.44881,40.13971,-0.61848,-1.02096,278.91541,59.78404,1019.74115,1026.92834,0.7511900000000002
2018-10-11-18:00:00,2.35,28.0,1023.4,282.05,57.0,274.02,1.61305,13.22078,-0.36891,-1.5703,278.06018,64.33232,1019.97095,1027.14307,0.73695
2018-10-11-19:00:00,1.89,353.0,1023.5,281.05,61.0,274.01,1.71564,128.2588,-0.22734,-1.68686,277.78592,66.3775,1019.90747,1027.1062,0.17435999999999985
2018-10-11-20:00:00,3.17,356.0,1023.1,280.05,68.0,274.57,1.81822,243.29683,-0.08576,-1.80343,277.51169,68.42268,1019.84399,1027.06934,1.35178
2018-10-11-21:00:00,1.87,4.0,1023.3,280.35,66.0,274.44,1.92081,358.33484,0.05582,-1.92,277.23743,70.46786,1019.78052,1027.03247,-0.0508099999999998
2018-10-11-22:00:00,0.48,236.0,1023.4,279.65,72.0,274.98,1.6848,355.96567,0.09887,-1.67953,278.55563,66.54977,1019.90552,1027.12561,-1.2048
2018-10-11-23:00:00,2.95,2.0,1023.3,281.15,63.0,274.56,1.44879,353.59653,0.14192,-1.43906,279.87381,62.63169,1020.03046,1027.21875,1.5012100000000002
2018-10-12-00:00:01,3.13,351.0,1023.7,281.75,62.0,274.91,1.21278,351.22736,0.18497,-1.19859,281.19202,58.7136,1020.15546,1027.31189,1.91722
2018-10-12-01:00:00,1.64,338.0,1024.0,284.05,53.0,274.89,1.15006,253.21649,-0.16376,-0.98411,283.45184,51.44978,1019.93256,1027.05542,0.4899399999999998
2018-10-12-02:00:00,1.31,356.0,1023.7,287.05,43.0,274.75,1.08735,155.20563,-0.51249,-0.76962,285.71167,44.18595,1019.70972,1026.79895,0.22265000000000001
2018-10-12-03:00:00,1.73,35.0,1023.2,288.05,40.0,274.65,1.02463,57.19478,-0.86122,-0.55513,287.9715,36.92212,1019.48682,1026.54248,0.70537
2018-10-12-04:00:00,1.53,126.0,1022.4,290.15,32.0,273.44,1.326,101.95663,-0.44619,0.25996,288.99576,34.79924,1018.68353,1025.72937,0.20399999999999996
2018-10-12-05:00:00,2.49,171.0,1021.4,291.35,30.0,273.61,1.62737,146.71849,-0.03115,1.07506,290.01999,32.67636,1017.88031,1024.91626,0.8626300000000002
2018-10-12-06:00:00,2.7,211.0,1020.6,292.25,28.0,273.45,1.92874,191.48035,0.38388,1.89015,291.04425,30.55348,1017.07703,1024.10315,0.7712600000000003
2018-10-12-07:00:00,3.02,179.0,1020.0,292.25,26.0,272.43,2.00614,189.4245,0.32262,1.97732,290.22617,38.45481,1016.81293,1023.81232,1.0138600000000002
2018-10-12-08:00:00,3.5,182.0,1019.8,292.25,27.0,272.95,2.08354,187.36867,0.26135,2.06449,289.40808,46.35614,1016.54877,1023.52148,1.4164599999999998
2018-10-12-09:00:00,2.73,175.0,1019.7,290.35,33.0,274.05,2.16094,185.31282,0.20009,2.15166,288.59,54.25747,1016.28467,1023.23065,0.5690599999999999
2018-10-12-10:00:00,2.46,173.0,1019.8,289.05,36.0,274.09,2.42399,183.02182,0.10662,2.41743,286.98248,54.16645,1016.69904,1023.64813,0.0360100000000001
2018-10-12-11:00:00,1.51,167.0,1020.5,288.85,36.0,273.91,2.68704,180.7308,0.01315,2.68321,285.37497,54.07544,1017.11346,1024.06567,-1.17704
2018-10-12-12:00:00,1.69,165.0,1020.6,289.15,36.0,274.18,2.92113,167.18253,-0.64804,2.84834,283.46683,53.38314,1017.11078,1024.125,-1.2311299999999998
2018-10-12-13:00:00,2.57,134.0,1020.8,288.25,40.0,274.83,2.6996,150.81499,-1.09567,2.25295,282.82669,55.10504,1017.28339,1024.34912,-0.12960000000000038
2018-10-12-14:00:00,1.88,135.0,1021.0,287.05,45.0,275.38,2.47808,134.44745,-1.5433,1.65756,282.18658,56.82695,1017.45605,1024.57336,-0.59808
2018-10-12-15:00:00,3.96,171.0,1021.1,285.75,49.0,275.38,2.25655,118.07991,-1.99094,1.06216,281.54645,58.54885,1017.62866,1024.79749,1.7034500000000001
2018-10-12-16:00:00,2.19,109.0,1021.2,286.05,49.0,275.65,2.08027,95.92622,-1.77874,0.35054,280.77194,62.18429,1017.62958,1024.77209,0.10972999999999988
2018-10-12-17:00:00,2.71,91.0,1021.3,283.75,64.0,277.26,1.904,73.77252,-1.56655,-0.36109,279.99741,65.81973,1017.63043,1024.74658,0.806
2018-10-12-18:00:00,2.86,49.0,1021.2,283.05,63.0,276.37,1.72772,51.61884,-1.35435,-1.07272,279.2229,69.45516,1017.63135,1024.72119,1.13228
2018-10-12-19:00:00,1.68,39.0,1020.7,282.85,65.0,276.62,1.69016,42.11096,-1.11407,-1.21035,278.90338,71.50115,1017.42712,1024.54272,-0.010160000000000169
